"year","age","eqwlth","conlegis","degree","racehisp"
2016,41,1,"Hardly any","HS Diploma","White"
2016,56,2,"Hardly any","Some College","White"
2016,57,3,"Only some","HS Diploma","White"
2016,75,4,"Hardly any","HS Diploma","White"
2016,57,1,"Hardly any","Grad/Prof Degree","White"
2016,87,7,"Hardly any","HS Diploma","White"
2016,72,5,"Hardly any","Bachelor's Degree","White"
2018,74,7,"A great deal","HS Diploma","White"
2018,42,3,"Hardly any","Bachelor's Degree","Hispanic"
2018,63,5,"Hardly any","Bachelor's Degree","White"
2018,71,6,"Hardly any","Grad/Prof Degree","Black"
2018,59,5,"Hardly any","HS Diploma","Black"
2018,43,1,"Only some","HS Diploma","White"
2018,62,3,"Hardly any","Less than HS","White"
2018,55,3,"Only some","HS Diploma","White"
2018,34,3,"Only some","HS Diploma","Hispanic"
2018,44,1,"Only some","Bachelor's Degree","Black"
2018,41,1,"Only some","HS Diploma","Black"
2018,55,1,"Hardly any","Bachelor's Degree","White"
2018,40,2,"Only some","Grad/Prof Degree","White"
2018,30,3,"Only some","Grad/Prof Degree","White"
2018,29,2,"Only some","Some College","Hispanic"
2018,40,2,"Only some","Some College","White"
2018,82,1,"Only some","Less than HS","White"
2018,42,4,"Hardly any","Less than HS","Black"
2018,40,1,"A great deal","HS Diploma","White"
2018,20,4,"A great deal","HS Diploma","White"
2018,74,7,"Hardly any","HS Diploma","White"
2018,89,5,"Hardly any","Less than HS","White"
2018,60,6,"Hardly any","Bachelor's Degree","White"
2018,55,1,"Hardly any","Less than HS","Hispanic"
2018,65,7,"Hardly any","Grad/Prof Degree","White"
2018,34,1,"Hardly any","Grad/Prof Degree","White"
2018,45,3,"Only some","Grad/Prof Degree","Hispanic"
2018,65,3,"Only some","HS Diploma","White"
2018,62,3,"Hardly any","HS Diploma","White"
2018,60,2,"Only some","Grad/Prof Degree","Other"
2018,62,5,"Only some","Bachelor's Degree","White"
2018,46,7,"Hardly any","HS Diploma","Hispanic"
2018,40,3,"A great deal","Grad/Prof Degree","Hispanic"
2018,53,2,"Only some","Grad/Prof Degree","Hispanic"
2018,75,7,"Hardly any","Bachelor's Degree","White"
2018,22,4,"Only some","HS Diploma","White"
2018,59,5,"Only some","Grad/Prof Degree","White"
2018,33,1,NA,"Grad/Prof Degree","Other"
2018,46,3,"Only some","Bachelor's Degree","White"
2018,55,6,"Only some","Bachelor's Degree","White"
2018,43,2,"Hardly any","Bachelor's Degree","Hispanic"
2018,23,1,"A great deal","Less than HS","Hispanic"
2018,28,2,"Hardly any","HS Diploma","Black"
2018,42,1,"Hardly any","Less than HS","Black"
2018,53,1,"Only some","Less than HS","Black"
2018,59,1,"Hardly any","HS Diploma","Black"
2018,33,1,"Hardly any","Bachelor's Degree","Black"
2018,35,7,"A great deal","HS Diploma","Hispanic"
2018,37,3,"Hardly any","Some College","Black"
2018,42,2,"Hardly any","Grad/Prof Degree","White"
2018,21,4,"Only some","HS Diploma","White"
2018,37,3,"Only some","Bachelor's Degree","Hispanic"
2018,89,3,"Only some","Less than HS","White"
2018,63,1,NA,"Less than HS","Other"
2018,37,1,"Only some","HS Diploma","Hispanic"
2018,70,1,"Only some","HS Diploma","Hispanic"
2018,28,2,NA,"Bachelor's Degree","Black"
2018,53,7,"Only some","HS Diploma","Hispanic"
2018,46,3,"Only some","HS Diploma","White"
2018,55,2,"Hardly any","Grad/Prof Degree","White"
2018,28,1,"Hardly any","Grad/Prof Degree","Other"
2018,42,4,"Hardly any","Grad/Prof Degree","White"
2018,29,6,"Only some","Grad/Prof Degree","Other"
2018,62,1,"Only some","Less than HS","Black"
2018,22,5,"Only some","HS Diploma","Black"
2018,69,3,"Hardly any","HS Diploma","Black"
2018,32,3,"A great deal","HS Diploma","Other"
2018,50,2,"Hardly any","Grad/Prof Degree","Hispanic"
2018,78,7,"Only some","HS Diploma","White"
2018,56,1,"Hardly any","Grad/Prof Degree","White"
2018,23,4,"Only some","HS Diploma","White"
2018,67,1,"Hardly any","HS Diploma","White"
2018,54,1,"Only some","Bachelor's Degree","White"
2018,62,3,"Only some","Some College","White"
2018,55,5,"Hardly any","Some College","White"
2018,56,2,"Only some","HS Diploma","White"
2018,58,1,"Hardly any","Some College","White"
2018,74,1,"Hardly any","HS Diploma","White"
2018,70,2,"Hardly any","Bachelor's Degree","White"
2018,65,4,"Hardly any","Less than HS","Black"
2018,42,3,"Only some","Some College","White"
2018,48,3,"Only some","HS Diploma","White"
2018,56,2,"Only some","HS Diploma","White"
2018,76,1,"Hardly any","Bachelor's Degree","White"
2018,59,2,"Only some","Bachelor's Degree","White"
2018,48,3,"Only some","Grad/Prof Degree","Other"
2018,39,1,"Hardly any","Bachelor's Degree","White"
2018,39,1,"Only some","Grad/Prof Degree","White"
2018,52,1,"Only some","HS Diploma","Hispanic"
2018,60,4,"Hardly any","Bachelor's Degree","White"
2018,69,4,"Hardly any","HS Diploma","White"
2018,60,1,"Hardly any","HS Diploma","White"
2018,22,1,"Hardly any","HS Diploma","Hispanic"
2018,35,6,"Only some","Bachelor's Degree","Other"
2018,38,1,"Only some","Less than HS","Hispanic"
2018,55,7,"Hardly any","Some College","White"
2018,34,1,"Hardly any","HS Diploma","White"
2018,18,3,"Hardly any","HS Diploma","Black"
2018,56,3,"Only some","HS Diploma","Hispanic"
2018,34,3,"Hardly any","HS Diploma","Black"
2018,26,2,"Hardly any","Bachelor's Degree","Hispanic"
2018,59,2,"Hardly any","Grad/Prof Degree","Hispanic"
2018,39,3,"Hardly any","Grad/Prof Degree","Black"
2018,77,6,"Hardly any","HS Diploma","Black"
2018,35,4,"Only some","HS Diploma","Black"
2018,46,4,"Hardly any","Bachelor's Degree","Other"
2018,57,5,"Hardly any","Less than HS","Hispanic"
2018,35,1,"Only some","Less than HS","Hispanic"
2018,48,3,"Hardly any","Less than HS","Hispanic"
2018,18,1,"A great deal","Less than HS","Hispanic"
2018,18,1,"Only some","HS Diploma","Hispanic"
2018,51,6,"Hardly any","HS Diploma","Hispanic"
2018,71,4,"Only some","HS Diploma","White"
2018,43,5,"A great deal","Less than HS","Hispanic"
2018,46,5,"Only some","Some College","White"
2018,19,2,"Hardly any","HS Diploma","Hispanic"
2018,65,1,"Hardly any","HS Diploma","Hispanic"
2018,60,4,"Hardly any","HS Diploma","Hispanic"
2018,63,4,"Hardly any","Bachelor's Degree","White"
2018,36,4,"Only some","Grad/Prof Degree","White"
2018,40,3,"Only some","Bachelor's Degree","Other"
2018,61,7,"Only some","HS Diploma","White"
2018,27,2,"Only some","Bachelor's Degree","Other"
2018,74,1,"Only some","HS Diploma","White"
2018,34,3,"Only some","Grad/Prof Degree","Hispanic"
2018,21,2,"Hardly any","HS Diploma","White"
2018,72,3,"Hardly any","Less than HS","Hispanic"
2018,21,5,"Only some","HS Diploma","White"
2018,46,1,"Hardly any","HS Diploma","Hispanic"
2018,53,5,"Only some","HS Diploma","Other"
2018,74,5,"Only some","Grad/Prof Degree","White"
2018,70,7,NA,"Less than HS","Hispanic"
2018,57,1,"Only some","Less than HS","White"
2018,53,5,"Only some","Less than HS","Hispanic"
2018,38,4,"Hardly any","Bachelor's Degree","Hispanic"
2018,68,1,"Hardly any","Bachelor's Degree","White"
2018,43,6,"Only some","Grad/Prof Degree","Other"
2018,69,4,"Hardly any","HS Diploma","White"
2018,57,7,"Hardly any","HS Diploma","Hispanic"
2018,50,2,"Hardly any","Grad/Prof Degree","White"
2018,25,3,"Hardly any","HS Diploma","Hispanic"
2018,75,1,"Hardly any","HS Diploma","White"
2018,46,6,"Hardly any","HS Diploma","White"
2018,18,4,"A great deal","Less than HS","Black"
2018,62,5,"Only some","HS Diploma","White"
2018,70,6,"Hardly any","Less than HS","Hispanic"
2018,50,1,"Only some","Less than HS","Hispanic"
2018,33,5,"Hardly any","HS Diploma","Hispanic"
2018,34,7,"Hardly any","Grad/Prof Degree","White"
2018,46,1,"Hardly any","Bachelor's Degree","White"
2018,28,1,"Only some","HS Diploma","Black"
2018,29,4,"Hardly any","HS Diploma","White"
2018,28,2,"Only some","Bachelor's Degree","White"
2018,48,4,"Hardly any","HS Diploma","Hispanic"
2018,24,1,"Hardly any","HS Diploma","Hispanic"
2018,51,7,"Only some","HS Diploma","Other"
2018,42,5,"Only some","Bachelor's Degree","White"
2018,44,3,"Hardly any","Bachelor's Degree","Black"
2018,29,6,"Only some","HS Diploma","White"
2018,48,3,"Only some","Bachelor's Degree","White"
2018,88,4,"Only some","HS Diploma","White"
2018,65,7,"Hardly any","Grad/Prof Degree","White"
2018,58,5,"Hardly any","Some College","White"
2018,26,3,"Only some","HS Diploma","Hispanic"
2018,61,5,"Only some","HS Diploma","White"
2018,22,1,"Only some","HS Diploma","White"
2018,29,4,"Hardly any","HS Diploma","Hispanic"
2018,70,3,"Hardly any","HS Diploma","White"
2018,34,6,"Hardly any","Grad/Prof Degree","White"
2018,84,3,"Only some","HS Diploma","White"
2018,37,6,"Hardly any","Bachelor's Degree","White"
2018,61,1,"Hardly any","Some College","White"
2018,58,6,"Only some","HS Diploma","Black"
2018,36,4,"Only some","HS Diploma","Hispanic"
2018,31,4,"Only some","HS Diploma","Hispanic"
2018,26,1,"Hardly any","Bachelor's Degree","White"
2018,45,5,"A great deal","Bachelor's Degree","White"
2018,54,6,"Hardly any","Bachelor's Degree","White"
2018,19,2,"Hardly any","HS Diploma","White"
2018,58,1,"Hardly any","Bachelor's Degree","White"
2018,50,4,"Only some","Some College","White"
2018,36,2,"Only some","Bachelor's Degree","Black"
2018,51,2,"Only some","HS Diploma","Hispanic"
2018,29,1,"Hardly any","HS Diploma","Hispanic"
2018,67,3,"Only some","Bachelor's Degree","White"
2018,53,4,"Hardly any","Bachelor's Degree","White"
2018,45,3,"Only some","Grad/Prof Degree","White"
2018,36,1,"Hardly any","HS Diploma","White"
2018,60,7,"Hardly any","HS Diploma","White"
2018,63,3,"Hardly any","Bachelor's Degree","Black"
2018,34,1,"Hardly any","HS Diploma","White"
2018,58,4,"Only some","HS Diploma","White"
2018,71,2,"Only some","Bachelor's Degree","White"
2018,67,3,"Only some","HS Diploma","White"
2018,65,5,"Only some","Bachelor's Degree","White"
2018,46,7,"Hardly any","HS Diploma","White"
2018,59,7,"Hardly any","Bachelor's Degree","White"
2018,63,1,"Hardly any","Grad/Prof Degree","White"
2018,38,7,"Hardly any","HS Diploma","White"
2018,18,1,"Only some","HS Diploma","Hispanic"
2018,18,2,"Only some","Less than HS","White"
2018,44,5,"Hardly any","Bachelor's Degree","Black"
2018,46,1,"Hardly any","Bachelor's Degree","Black"
2018,56,7,"Hardly any","HS Diploma","White"
2018,52,3,"Hardly any","Grad/Prof Degree","White"
2018,69,4,"Hardly any","HS Diploma","White"
2018,25,5,"Only some","Bachelor's Degree","White"
2018,33,1,"Hardly any","Less than HS","Hispanic"
2018,45,2,"Hardly any","HS Diploma","White"
2018,57,2,"Only some","Bachelor's Degree","White"
2018,58,2,"Hardly any","Grad/Prof Degree","White"
2018,42,3,"Hardly any","Grad/Prof Degree","White"
2018,25,6,"Hardly any","Bachelor's Degree","Black"
2018,73,7,"Hardly any","HS Diploma","Black"
2018,34,7,"Only some","Grad/Prof Degree","White"
2018,78,5,"Hardly any","HS Diploma","White"
2018,58,7,"A great deal","Less than HS","Black"
2018,73,4,"Only some","Less than HS","Black"
2018,83,1,"Only some","HS Diploma","Hispanic"
2018,70,4,"Hardly any","HS Diploma","Other"
2018,31,2,"Only some","Bachelor's Degree","Black"
2018,24,4,"Only some","Bachelor's Degree","Black"
2018,42,1,"Only some","Some College","White"
2018,34,1,"Only some","Grad/Prof Degree","White"
2018,70,3,"Only some","Grad/Prof Degree","Hispanic"
2018,37,5,"Only some","HS Diploma","White"
2018,26,6,"Hardly any","Grad/Prof Degree","White"
2018,54,2,"Hardly any","Grad/Prof Degree","White"
2018,40,2,"Hardly any","Bachelor's Degree","White"
2018,56,5,"Hardly any","Bachelor's Degree","White"
2018,60,5,"Only some","Grad/Prof Degree","White"
2018,35,4,"Only some","Bachelor's Degree","Hispanic"
2018,55,6,"Hardly any","Grad/Prof Degree","White"
2018,77,4,"Only some","HS Diploma","White"
2018,30,5,"A great deal","HS Diploma","Black"
2018,37,1,"Hardly any","HS Diploma","Black"
2018,51,4,"Only some","Grad/Prof Degree","Black"
2018,60,4,"Hardly any","Grad/Prof Degree","White"
2018,36,5,"Only some","HS Diploma","Hispanic"
2018,34,3,"Only some","Less than HS","Black"
2018,39,1,"Only some","Grad/Prof Degree","Black"
2018,70,5,"Only some","HS Diploma","White"
2018,60,6,"Hardly any","HS Diploma","White"
2018,32,7,"Hardly any","HS Diploma","White"
2018,44,7,"Hardly any","Some College","Hispanic"
2018,67,1,"Hardly any","Less than HS","Black"
2018,27,5,"Only some","Bachelor's Degree","White"
2018,30,6,"Only some","Grad/Prof Degree","White"
2018,38,1,"Hardly any","Bachelor's Degree","White"
2018,67,4,"Only some","Some College","White"
2018,68,4,"Only some","Some College","White"
2018,18,2,"Only some","HS Diploma","White"
2018,61,1,"Only some","Bachelor's Degree","White"
2018,72,4,"Hardly any","HS Diploma","White"
2018,48,6,"Only some","Bachelor's Degree","Other"
2018,30,3,"Only some","Bachelor's Degree","White"
2018,38,3,"Only some","Some College","Black"
2018,76,1,NA,"HS Diploma","Black"
2018,55,1,NA,"HS Diploma","Other"
2018,28,1,"Hardly any","Grad/Prof Degree","White"
2018,24,4,"Only some","Grad/Prof Degree","Other"
2018,77,7,"Only some","HS Diploma","White"
2018,89,5,"Only some","HS Diploma","White"
2018,69,1,"Hardly any","Grad/Prof Degree","White"
2018,34,4,"Only some","Bachelor's Degree","White"
2018,20,7,"A great deal","HS Diploma","White"
2018,38,1,"A great deal","Less than HS","Hispanic"
2018,69,5,"Hardly any","HS Diploma","White"
2018,64,7,"Hardly any","HS Diploma","White"
2018,69,6,"Only some","HS Diploma","White"
2018,63,6,"Hardly any","Some College","White"
2018,75,1,"Hardly any","Less than HS","White"
2018,46,1,"Hardly any","HS Diploma","White"
2018,41,2,"Only some","HS Diploma","White"
2018,NA,2,"Only some","Some College","Other"
2018,65,5,"Only some","Some College","White"
2018,59,1,"Only some","Some College","White"
2018,47,4,"Only some","HS Diploma","White"
2018,27,1,"Only some","HS Diploma","Other"
2018,57,1,"Only some","HS Diploma","White"
2018,74,5,"Hardly any","Grad/Prof Degree","White"
2018,51,5,"Only some","Grad/Prof Degree","White"
2018,46,1,"Only some","Bachelor's Degree","White"
2018,65,1,"Only some","Bachelor's Degree","White"
2018,36,3,"Only some","Bachelor's Degree","White"
2018,80,1,"Only some","Grad/Prof Degree","White"
2018,32,3,"Hardly any","Bachelor's Degree","Other"
2018,59,3,"Hardly any","Bachelor's Degree","White"
2018,55,7,"Hardly any","Grad/Prof Degree","White"
2018,31,1,"Hardly any","HS Diploma","Black"
2018,31,4,"A great deal","Grad/Prof Degree","Other"
2018,35,5,"Hardly any","Bachelor's Degree","Hispanic"
2018,32,6,NA,"Bachelor's Degree","Other"
2018,24,1,"Hardly any","HS Diploma","Hispanic"
2018,22,1,"Only some","HS Diploma","Other"
2018,37,3,"Hardly any","HS Diploma","Other"
2018,89,1,"Only some","HS Diploma","White"
2018,55,1,"Only some","Less than HS","Black"
2018,29,5,"Hardly any","Bachelor's Degree","Hispanic"
2018,83,5,"Only some","Less than HS","Other"
2018,33,2,"Hardly any","Bachelor's Degree","Hispanic"
2018,65,3,"Hardly any","Bachelor's Degree","Black"
2018,37,2,"A great deal","HS Diploma","Other"
2018,22,3,"A great deal","Some College","White"
2018,28,1,"Hardly any","Bachelor's Degree","White"
2018,24,3,"Only some","Bachelor's Degree","Other"
2018,43,2,"Only some","Some College","White"
2018,32,2,"Hardly any","Bachelor's Degree","White"
2018,21,5,"Only some","HS Diploma","Hispanic"
2018,48,4,"Hardly any","Some College","Hispanic"
2018,76,4,"Hardly any","HS Diploma","White"
2018,70,6,"Hardly any","HS Diploma","White"
2018,37,3,"Hardly any","Grad/Prof Degree","Hispanic"
2018,43,3,"Only some","Grad/Prof Degree","Hispanic"
2018,19,5,"Only some","Less than HS","Hispanic"
2018,70,2,"Only some","HS Diploma","White"
2018,40,2,"Hardly any","Grad/Prof Degree","White"
2018,59,3,"Hardly any","Bachelor's Degree","Other"
2018,31,4,"Hardly any","HS Diploma","White"
2018,51,4,"Only some","Grad/Prof Degree","Other"
2018,32,2,"Hardly any","HS Diploma","Black"
2018,27,5,"Only some","HS Diploma","White"
2018,50,1,"Hardly any","HS Diploma","Black"
2018,85,7,"Hardly any","HS Diploma","White"
2018,33,1,"Hardly any","Less than HS","Hispanic"
2018,31,1,NA,"HS Diploma","Hispanic"
2018,46,7,"A great deal","Bachelor's Degree","White"
2018,72,1,"Only some","Grad/Prof Degree","White"
2018,50,3,"Only some","Grad/Prof Degree","White"
2018,66,4,"Only some","Grad/Prof Degree","White"
2018,35,7,"A great deal","Bachelor's Degree","White"
2018,33,5,"A great deal","HS Diploma","Black"
2018,66,1,"Only some","Less than HS","White"
2018,53,3,"Hardly any","Less than HS","Hispanic"
2018,33,3,"Hardly any","HS Diploma","White"
2018,30,7,"Hardly any","Bachelor's Degree","White"
2018,37,5,"Hardly any","HS Diploma","White"
2018,38,1,"Hardly any","HS Diploma","Other"
2018,84,5,"Hardly any","HS Diploma","White"
2018,66,3,"Only some","Grad/Prof Degree","White"
2018,39,2,"Only some","Grad/Prof Degree","White"
2018,33,1,"Only some","Bachelor's Degree","Black"
2018,68,6,"Hardly any","Grad/Prof Degree","Other"
2018,48,4,"A great deal","HS Diploma","White"
2018,73,2,"Only some","Bachelor's Degree","White"
2018,59,4,"Only some","Bachelor's Degree","White"
2018,72,3,"Only some","HS Diploma","White"
2018,68,7,"Hardly any","Bachelor's Degree","White"
2018,60,1,"Hardly any","HS Diploma","White"
2018,63,6,"Hardly any","HS Diploma","White"
2018,35,6,"Hardly any","HS Diploma","White"
2018,22,4,"Only some","HS Diploma","White"
2018,56,5,"Only some","HS Diploma","White"
2018,59,3,"Hardly any","HS Diploma","Black"
2018,55,5,"Only some","HS Diploma","Black"
2018,57,5,"Hardly any","Grad/Prof Degree","White"
2018,33,3,"Hardly any","HS Diploma","White"
2018,75,1,"Hardly any","Less than HS","Hispanic"
2018,39,3,"Hardly any","HS Diploma","White"
2018,49,6,"Only some","Grad/Prof Degree","White"
2018,71,2,"Only some","Bachelor's Degree","White"
2018,52,5,"Hardly any","HS Diploma","Hispanic"
2018,35,6,"Only some","Some College","White"
2018,54,1,"Only some","HS Diploma","White"
2018,61,3,"Only some","HS Diploma","White"
2018,41,3,"Only some","Bachelor's Degree","Hispanic"
2018,71,6,"Only some","Bachelor's Degree","White"
2018,89,1,"Hardly any","Bachelor's Degree","White"
2018,66,5,"Only some","Bachelor's Degree","White"
2018,28,2,"Hardly any","Grad/Prof Degree","White"
2018,85,4,"Hardly any","Grad/Prof Degree","White"
2018,70,5,"Hardly any","HS Diploma","White"
2018,28,3,"Only some","HS Diploma","White"
2018,74,2,"Only some","Bachelor's Degree","White"
2018,53,5,"Only some","Bachelor's Degree","White"
2018,67,3,"Only some","Bachelor's Degree","White"
2018,NA,3,"Only some","Bachelor's Degree","Other"
2018,28,1,"Hardly any","Grad/Prof Degree","White"
2018,23,5,"Only some","Bachelor's Degree","White"
2018,37,1,"Hardly any","Grad/Prof Degree","White"
2018,27,7,"Only some","HS Diploma","Black"
2018,32,1,"Hardly any","Some College","Black"
2018,22,6,"A great deal","Bachelor's Degree","White"
2018,38,4,"Only some","HS Diploma","Black"
2018,45,4,"Only some","HS Diploma","Black"
2018,30,2,"Hardly any","Grad/Prof Degree","White"
2018,44,5,"Only some","HS Diploma","Other"
