"id","hrs1","class","region","racehisp"
1322,50,"Working","Middle Atlantic","White"
1323,53,"Middle","Middle Atlantic","White"
1325,38,"Working","South","White"
1328,40,"Middle","South","White"
1330,64,"Working","South","White"
1332,40,"Working","South","White"
1334,86,"Working","South","White"
1336,40,"Working","South","Hispanic"
1338,78,"Middle","South","White"
1339,40,"Working","South","White"
1343,50,"Working","South","White"
1345,40,"Middle","South","White"
1346,37,"Working","South","White"
1347,65,"Working","South","White"
1348,45,"Middle","South","White"
1352,50,"Middle","South","White"
1354,60,"Working","South","White"
1355,42,"Working","South","White"
1360,46,"Working","South","Hispanic"
1363,36,"Working","South","White"
1369,34,"Working","South","White"
1370,25,"Middle","South","White"
1371,60,"Middle","South","White"
1372,43,"Working","South","White"
1373,60,"Middle","South","White"
1374,40,"Working","South","White"
1375,40,"Working","South","Black"
1376,53,"Working","South","White"
1377,3,"Middle","South","White"
1378,40,"Working","South","White"
1380,40,"Middle","South","Black"
1382,45,"Working","South","White"
1383,40,"Working","South","White"
1384,65,"Middle","South","White"
1385,65,"Middle","South","White"
1387,38,"Lower","South","White"
1389,50,"Middle","South","White"
1391,60,"Middle","South","White"
1392,50,"Middle","South","White"
1393,32,"Working","South","White"
1397,65,"Working","South","White"
1400,40,"Working","South","Black"
1401,25,"Middle","South","Black"
1403,40,"Middle","South","White"
1404,40,"Working","South","White"
1410,40,"Working","South","White"
1413,48,"Working","South","Black"
1414,46,"Working","South","White"
1415,25,"Working","South","Black"
1416,60,"Working","South","Black"
1417,40,"Middle","South","Black"
1418,35,"Working","South","White"
1419,24,"Lower","South","Black"
1420,43,"Working","South","Black"
1422,30,"Working","South","White"
1424,50,"Middle","South","White"
1425,40,"Middle","South","White"
1426,36,"Middle","South","White"
1429,12,"Working","South","White"
1432,40,"Working","South","White"
1433,48,"Middle","South","White"
1434,50,"Middle","South","Black"
1435,70,"Working","South","Black"
1438,40,"Middle","South","Black"
1439,35,"Middle","South","Black"
1440,50,"Working","South","White"
1441,16,"Working","South","White"
1443,40,"Middle","South","White"
1446,60,"Upper","South","White"
1447,89,"Lower","South","Black"
1448,40,"Working","South","White"
1451,40,"Working","South","White"
1453,40,"Working","South","Other"
1457,40,"Working","South","White"
1458,40,"Working","South","Black"
1460,35,"Working","South","Black"
1462,40,"Working","South","Black"
1464,70,"Middle","South","White"
1465,40,"Working","South","White"
1466,40,"Middle","South","White"
1468,44,"Working","South","Black"
1469,50,"Upper","South","Black"
1470,40,"Middle","South","White"
1471,25,"Middle","South","White"
1472,40,"Working","South","Black"
1473,40,"Working","South","Black"
1474,50,"Working","South","Black"
1475,45,"Lower","South","White"
1476,38,"Working","South","Black"
1477,40,"Working","South","White"
1479,50,"Middle","South","Black"
1481,30,"Middle","South","Black"
1482,50,"Middle","South","White"
1485,30,"Upper","South","White"
1487,50,"Upper","South","White"
1490,40,"Middle","South","White"
1491,40,"Middle","South","White"
1499,50,"Working","South","Black"
1500,40,"Working","South","Black"
1501,34,"Working","South","Hispanic"
1504,30,"Middle","South","White"
1505,72,"Working","South","Hispanic"
1506,12,"Working","South","White"
1507,45,"Working","South","Black"
1509,10,"Lower","South","White"
1510,35,"Working","South","Hispanic"
1511,36,"Working","South","Black"
1512,50,"Working","South","Other"
1514,20,"Middle","South","White"
1515,46,"Working","South","White"
1517,36,"Working","South","White"
1519,16,"Middle","South","White"
1521,15,"Working","South","White"
1523,20,"Middle","South","White"
1524,50,"Working","South","White"
1528,40,"Middle","South","White"
1529,40,"Working","South","White"
1533,76,"Working","South","Black"
1534,45,"Lower","South","Black"
1535,60,"Lower","South","Hispanic"
1538,30,"Working","South","Black"
1539,30,"Working","South","Black"
1541,50,"Working","South","Black"
1542,40,"Middle","South","Black"
1544,24,"Lower","South","White"
1546,35,"Working","South","White"
1547,43,"Working","South","White"
1548,8,"Middle","South","Other"
1549,55,"Working","South","White"
1552,40,"Working","South","White"
1554,50,"Working","South","White"
1555,40,"Middle","South","White"
1556,12,"Middle","South","White"
1558,25,"Middle","South","White"
1560,24,"Working","South","Black"
1561,40,"Middle","South","Black"
1562,50,"Working","South","White"
1564,36,"Middle","South","White"
1565,46,"Lower","South","Black"
1566,58,"Working","South","Black"
1567,40,"Working","South","Black"
1568,65,"Working","South","White"
1569,15,"Lower","South","White"
1570,15,"Middle","South","Black"
1574,10,"Working","South","Black"
1577,35,"Working","South","Black"
1578,55,"Working","South","Black"
1579,40,"Working","South","White"
1581,50,"Middle","South","White"
1583,70,"Working","South","White"
1584,65,"Upper","South","White"
1585,40,"Middle","South","Black"
1587,27,"Middle","South","Black"
1588,40,"Middle","South","Black"
1591,45,"Middle","South","White"
1599,32,"Lower","South","White"
1600,40,"Working","South","White"
1602,35,"Working","South","White"
1603,48,"Working","South","Black"
1604,40,"Working","South","Black"
1606,32,"Working","South","Black"
1607,60,"Working","South","Hispanic"
1609,45,"Working","South","White"
1610,40,"Working","South","White"
1611,60,"Working","South","Hispanic"
1615,36,"Middle","South","White"
1616,40,"Middle","South","White"
1618,40,"Working","South","White"
1620,50,"Upper","South","White"
1621,1,"Working","South","White"
1622,45,"Middle","South","White"
1623,35,"Middle","South","White"
1628,57,"Working","Midwest","White"
1632,40,"Working","Midwest","White"
1633,20,"Working","Midwest","White"
1634,60,"Working","Midwest","White"
1637,60,"Middle","South","White"
1638,44,"Middle","South","White"
1639,60,"Working","South","White"
1642,40,"Middle","South","White"
1644,54,"Working","South","White"
1649,40,"Middle","South","White"
1651,40,"Working","South","White"
1652,40,"Working","South","White"
1654,38,"Working","South","White"
1655,52,"Middle","South","White"
1657,49,"Working","South","White"
1658,50,"Middle","South","White"
1659,65,"Working","South","White"
1661,35,"Working","South","White"
1662,25,"Working","South","White"
1663,32,"Working","South","White"
1664,40,"Working","South","White"
1665,1,"Lower","South","White"
1667,45,"Working","South","White"
1669,50,"Middle","South","White"
1670,48,"Working","South","Black"
1671,48,"Middle","South","White"
1672,30,"Middle","South","White"
1673,40,"Working","South","White"
1675,16,"Middle","South","White"
1677,16,"Working","Middle Atlantic","White"
1678,46,"Working","Middle Atlantic","White"
1679,37,"Middle","Middle Atlantic","White"
1680,60,"Middle","Middle Atlantic","White"
1681,40,"Middle","Midwest","White"
1682,50,"Working","Midwest","White"
1685,40,"Working","Midwest","White"
1686,40,"Working","Midwest","White"
1687,25,"Working","Midwest","White"
1688,55,"Middle","Midwest","White"
1689,26,"Lower","Midwest","White"
1691,25,"Middle","Midwest","White"
1692,40,"Working","Midwest","White"
1699,55,"Working","Midwest","White"
1702,53,"Middle","Midwest","White"
1704,50,"Working","Midwest","Black"
1706,45,"Middle","Midwest","White"
1707,20,"Middle","Midwest","White"
1708,30,"Working","Midwest","White"
1711,40,"Lower","Midwest","White"
1714,40,"Middle","Midwest","White"
1719,54,"Working","Midwest","Hispanic"
1720,40,"Working","Midwest","White"
1722,40,"Working","Midwest","White"
1723,40,"Middle","Midwest","White"
1724,29,"Working","Midwest","Hispanic"
1725,60,"Lower","Midwest","Other"
1726,40,"Middle","Midwest","White"
1729,43,"Working","Midwest","White"
1730,55,"Working","Midwest","Black"
1731,50,"Working","Midwest","White"
1732,40,"Middle","Midwest","White"
1733,40,"Working","Midwest","White"
1737,42,"Middle","Midwest","White"
1738,40,"Middle","Midwest","White"
1739,60,"Working","Midwest","White"
1742,42,"Working","Midwest","White"
1744,45,"Middle","Midwest","White"
1747,55,"Working","Midwest","Black"
1748,45,"Middle","Midwest","White"
1749,45,"Middle","Midwest","White"
1750,60,"Working","Midwest","White"
1751,37,"Working","Midwest","White"
1752,60,"Middle","Midwest","White"
1754,40,"Working","Midwest","White"
1756,40,"Working","Midwest","White"
1758,45,"Middle","Midwest","White"
1760,45,"Working","Midwest","White"
1761,40,"Middle","Midwest","White"
1763,50,"Middle","Midwest","White"
1765,40,"Working","Midwest","White"
1766,50,"Middle","Midwest","White"
1767,40,"Working","Midwest","Black"
1768,80,"Working","Midwest","White"
1769,70,"Middle","Midwest","White"
1770,44,"Middle","Midwest","White"
1771,48,"Middle","Midwest","White"
1775,40,"Working","Midwest","Hispanic"
1778,37,"Working","Midwest","White"
1781,70,"Middle","Midwest","White"
1782,50,"Working","Midwest","White"
1783,40,"Middle","Midwest","White"
1784,45,"Working","Midwest","White"
1786,40,"Working","Midwest","White"
1787,50,"Middle","Midwest","White"
1788,20,"Middle","Midwest","White"
1789,32,"Middle","Midwest","White"
1790,25,"Middle","Midwest","White"
1791,46,"Working","Midwest","White"
1792,45,"Middle","Midwest","White"
1794,51,"Lower","Midwest","White"
1796,65,"Middle","Midwest","White"
1797,48,"Working","Midwest","White"
1799,40,"Working","Midwest","White"
1800,70,"Working","Midwest","Hispanic"
1801,35,"Working","Midwest","Hispanic"
1803,40,"Working","Midwest","White"
1804,40,"Middle","Midwest","White"
1805,60,"Middle","Midwest","Black"
1806,16,"Middle","Midwest","White"
1807,40,"Working","Midwest","White"
1808,40,"Middle","Midwest","White"
1809,60,"Middle","Midwest","White"
1810,40,"Middle","Midwest","White"
1811,60,"Middle","Midwest","Hispanic"
1814,40,"Working","Midwest","Other"
1817,50,"Working","Midwest","White"
1818,46,"Middle","Midwest","White"
1820,28,"Working","Midwest","Black"
1822,60,"Middle","Midwest","White"
1824,50,"Working","Midwest","White"
1825,35,"Middle","Midwest","White"
1827,50,"Middle","Midwest","White"
1829,60,"Middle","Midwest","White"
1830,50,"Working","Midwest","White"
1832,40,"Working","South","Black"
1833,20,"Working","South","Black"
1835,42,"Working","South","Black"
1836,60,"Working","South","Black"
1837,89,"Working","South","White"
1841,40,"Middle","South","White"
1842,44,"Middle","South","White"
1844,20,"Lower","South","Black"
1846,38,"Lower","South","White"
1848,57,"Working","South","White"
1851,40,"Middle","South","Black"
1852,60,"Working","South","Hispanic"
1853,44,"Middle","South","White"
1859,40,"Working","South","Hispanic"
1860,36,"Working","South","White"
1861,60,"Lower","South","Hispanic"
1863,36,"Working","South","Other"
1864,24,"Middle","South","White"
1868,86,"Middle","South","Hispanic"
1870,40,"Working","South","Hispanic"
1871,89,"Working","South","Hispanic"
1873,42,"Working","South","White"
1874,40,"Working","South","Hispanic"
1879,40,"Middle","South","Black"
1881,48,"Working","South","Black"
1884,40,"Working","South","Hispanic"
1885,60,"Working","South","Hispanic"
1886,36,"Middle","South","White"
1889,55,"Working","South","White"
1890,48,"Working","South","Hispanic"
1891,55,"Middle","South","Hispanic"
1892,89,"Middle","South","Hispanic"
1895,40,"Working","South","Hispanic"
1896,62,"Working","South","White"
1897,54,"Working","South","Hispanic"
1898,38,"Working","South","White"
1899,65,"Working","South","Hispanic"
1900,20,"Working","South","Black"
1901,75,"Working","South","Hispanic"
1904,65,"Working","South","Hispanic"
1905,40,"Middle","South","Hispanic"
1907,70,"Middle","South","White"
1908,34,"Middle","South","White"
1909,50,"Middle","South","White"
1910,40,"Working","South","White"
1911,40,"Middle","South","Hispanic"
1912,20,"Working","West","Hispanic"
1913,30,"Working","West","White"
1914,60,"Middle","West","Hispanic"
1915,60,"Working","West","Hispanic"
1919,40,"Working","West","White"
1920,60,"Working","West","White"
1921,24,"Working","West","Hispanic"
1922,89,"Working","West","Hispanic"
1923,40,"Middle","West","Other"
1925,45,"Working","West","Hispanic"
1926,40,"Working","West","White"
1927,20,"Middle","West","White"
1928,22,"Lower","West","Hispanic"
1929,50,"Working","West","Hispanic"
1930,20,"Working","West","Hispanic"
1931,30,"Middle","West","White"
1933,15,"Middle","West","Hispanic"
1935,6,"Working","West","White"
1936,15,"Middle","West","White"
1937,50,"Middle","West","White"
1938,40,"Middle","West","White"
1941,50,"Middle","West","White"
1945,45,"Middle","West","White"
1946,60,"Middle","West","White"
1948,24,"Lower","West","White"
1950,55,"Middle","West","White"
1952,24,"Working","West","White"
1955,45,"Working","West","Hispanic"
1956,60,"Working","West","White"
1957,50,"Middle","West","White"
1958,56,"Middle","West","Hispanic"
1962,40,"Middle","West","Hispanic"
1963,40,"Working","West","Hispanic"
1964,54,"Working","West","Hispanic"
1965,48,"Working","West","Hispanic"
1966,40,"Working","West","Hispanic"
1969,50,"Lower","West","Hispanic"
1971,54,"Middle","West","White"
1972,40,"Middle","West","White"
1974,44,"Working","West","White"
1975,35,"Working","West","Hispanic"
1978,60,"Working","West","Hispanic"
1979,45,"Middle","West","Hispanic"
1980,40,"Working","West","Hispanic"
1983,70,"Middle","West","Hispanic"
1984,40,"Working","West","Hispanic"
1986,40,"Working","West","Hispanic"
1987,16,"Working","West","Hispanic"
1991,18,"Working","West","Hispanic"
2002,34,"Middle","West","White"
2003,45,"Middle","West","White"
2004,40,"Middle","West","Hispanic"
2007,20,"Lower","West","Hispanic"
2008,50,"Middle","West","White"
2013,40,"Working","West","White"
2016,32,"Working","West","White"
2019,1,"Middle","West","White"
2020,48,"Middle","West","White"
2024,60,"Working","West","White"
2025,80,"Upper","West","White"
2027,45,"Working","West","White"
2028,84,"Upper","West","White"
2029,43,"Working","West","White"
2031,20,"Working","West","White"
2032,40,"Middle","West","White"
2034,40,"Working","West","White"
2035,30,"Working","West","Other"
2036,40,"Working","West","White"
2037,40,"Working","West","White"
2038,35,"Working","West","White"
2040,50,"Middle","West","Other"
2041,64,"Middle","West","White"
2042,40,"Upper","West","White"
2043,43,"Working","West","Other"
2044,40,"Middle","West","Hispanic"
2049,24,"Working","West","Hispanic"
2050,65,"Middle","West","White"
2051,46,"Working","West","White"
2055,30,"Lower","West","White"
2056,50,"Working","West","White"
2062,40,"Working","West","Hispanic"
2063,60,"Working","West","Hispanic"
2064,3,"Working","West","White"
2066,20,"Working","West","Hispanic"
2068,40,"Working","West","Hispanic"
2069,40,"Middle","West","White"
2074,50,"Working","West","Hispanic"
2075,32,"Working","West","Hispanic"
2077,48,"Working","West","White"
2078,35,"Working","West","White"
2080,89,"Lower","West","Black"
2081,13,"Working","West","White"
2082,21,"Middle","West","White"
2083,40,"Middle","West","White"
2085,38,"Middle","West","White"
